num,sentence,fileid,senseid
,"La tendance a été soutenue par la publication d' indicateurs économiques meilleurs que prévu , qui "" ont contribué à améliorer l' opinion du marché quant à la solidité de la <WSD>reprise<WSD> économique "" , ont résumé les analystes de Charles Schwab .",d003.s007.t007,bn:00066561n
,"La tendance a été soutenue par la publication d' indicateurs économiques meilleurs que prévu , qui "" ont contribué à améliorer l' opinion du marché quant à la solidité de la reprise économique "" , ont résumé les <WSD>analystes<WSD> de Charles Schwab .",d003.s007.t008,bn:00003801n
,"Aux Etats-Unis , les <WSD>ventes<WSD> de détail ont augmenté de 1,3 % en novembre pour le deuxième mois d' affilée et bien plus que prévu .",d003.s008.t001,bn:00041873n
,"Aux Etats-Unis , les ventes de <WSD>détail<WSD> ont augmenté de 1,3 % en novembre pour le deuxième mois d' affilée et bien plus que prévu .",d003.s008.t002,bn:00067417n
,"Aux Etats-Unis , les ventes de détail ont augmenté de 1,3 % en <WSD>novembre<WSD> pour le deuxième mois d' affilée et bien plus que prévu .",d003.s008.t003,bn:00058192n
,"Aux Etats-Unis , les ventes de détail ont augmenté de 1,3 % en novembre pour le deuxième <WSD>mois<WSD> d' affilée et bien plus que prévu .",d003.s008.t004,bn:00014710n
,"La <WSD>confiance<WSD> des consommateurs américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le mois précédent , selon l' estimation préliminaire de l' indice de l' Université_du_Michigan .",d003.s009.t001,bn:00021742n
,"La confiance des <WSD>consommateurs<WSD> américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le mois précédent , selon l' estimation préliminaire de l' indice de l' Université_du_Michigan .",d003.s009.t002,bn:00022095n
,"La confiance des consommateurs américains s' est en outre nettement redressée en <WSD>décembre<WSD> , à 73,4 contre 67,4 le mois précédent , selon l' estimation préliminaire de l' indice de l' Université_du_Michigan .",d003.s009.t003,bn:00025645n
,"La confiance des consommateurs américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le <WSD>mois<WSD> précédent , selon l' estimation préliminaire de l' indice de l' Université_du_Michigan .",d003.s009.t004,bn:00014710n
,"La confiance des consommateurs américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le mois précédent , selon l' <WSD>estimation<WSD> préliminaire de l' indice de l' Université_du_Michigan .",d003.s009.t005,bn:00005164n
,"La confiance des consommateurs américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le mois précédent , selon l' estimation préliminaire de l' <WSD>indice<WSD> de l' Université_du_Michigan .",d003.s009.t006,bn:00046418n
,"La confiance des consommateurs américains s' est en outre nettement redressée en décembre , à 73,4 contre 67,4 le mois précédent , selon l' estimation préliminaire de l' indice de l' <WSD>Université_du_Michigan<WSD> .",d003.s009.t007,bn:00079156n
,"Les <WSD>indices<WSD> ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t001,bn:00046418n
,"Les indices ont été cependant freinés par une nouvelle progression du <WSD>dollar<WSD> , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t003,bn:00028114n
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux <WSD>mois<WSD> face à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t004,bn:00014710n
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois <WSD>face<WSD> à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t005,
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' <WSD>euro<WSD> , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t006,bn:00031888n
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" <WSD>pousse<WSD> vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t007,
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le <WSD>bas<WSD> les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t008,bn:00012366n
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le bas les <WSD>secteurs<WSD> sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t009,
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la <WSD>situation<WSD> économique "" , a expliqué Owen Fitzpatrick , de la Deutsche_Bank .",d003.s010.t010,bn:00071869n
,"Les indices ont été cependant freinés par une nouvelle progression du dollar , au plus haut depuis deux mois face à l' euro , ce qui "" pousse vers le bas les secteurs sensibles à la situation économique "" , a expliqué Owen Fitzpatrick , de la <WSD>Deutsche_Bank<WSD> .",d003.s010.t011,bn:03315023n
,Les <WSD>valeurs<WSD> technologiques ont ainsi perdu du terrain .,d003.s011.t001,bn:00029680n
,Les valeurs technologiques ont ainsi perdu du <WSD>terrain<WSD> .,d003.s011.t002,
,Le <WSD>marché_obligataire<WSD> a baissé .,d003.s012.t001,bn:01302659n
,"Le <WSD>rendement<WSD> du bon_du_Trésor à 10 ans a progressé à 3,540 % contre 3,482 % mercredi soir et celui du bon à 30 ans à 4,497 % contre 4,492 % la veille .",d003.s013.t001,bn:06762171n
,"Le rendement du <WSD>bon_du_Trésor<WSD> à 10 ans a progressé à 3,540 % contre 3,482 % mercredi soir et celui du bon à 30 ans à 4,497 % contre 4,492 % la veille .",d003.s013.t002,bn:04797105n
,"Le rendement du bon_du_Trésor à 10 <WSD>ans<WSD> a progressé à 3,540 % contre 3,482 % mercredi soir et celui du bon à 30 ans à 4,497 % contre 4,492 % la veille .",d003.s013.t003,bn:00078738n
,"Le rendement du bon_du_Trésor à 10 ans a progressé à 3,540 % contre 3,482 % <WSD>mercredi<WSD> soir et celui du bon à 30 ans à 4,497 % contre 4,492 % la veille .",d003.s013.t004,bn:00054897n
,"Le rendement du bon_du_Trésor à 10 ans a progressé à 3,540 % contre 3,482 % mercredi <WSD>soir<WSD> et celui du bon à 30 ans à 4,497 % contre 4,492 % la veille .",d003.s013.t005,bn:00031998n
,"Le rendement du bon_du_Trésor à 10 ans a progressé à 3,540 % contre 3,482 % mercredi soir et celui du bon à 30 <WSD>ans<WSD> à 4,497 % contre 4,492 % la veille .",d003.s013.t006,bn:00078738n
,"Le rendement du bon_du_Trésor à 10 ans a progressé à 3,540 % contre 3,482 % mercredi soir et celui du bon à 30 ans à 4,497 % contre 4,492 % la <WSD>veille<WSD> .",d003.s013.t007,
,Le <WSD>ministère<WSD> du pétrole irakien obtient des accords avec 10 sociétés pétrolières étrangères,d004.s001.t001,bn:00055180n
,Le ministère du <WSD>pétrole<WSD> irakien obtient des accords avec 10 sociétés pétrolières étrangères,d004.s001.t002,bn:00024112n
,Le ministère du pétrole irakien obtient des <WSD>accords<WSD> avec 10 sociétés pétrolières étrangères,d004.s001.t003,bn:00002086n
,Le ministère du pétrole irakien obtient des accords avec 10 <WSD>sociétés<WSD> pétrolières étrangères,d004.s001.t004,bn:00021286n
,"Malgré les <WSD>inquiétudes<WSD> sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t001,bn:00021558n
,"Malgré les inquiétudes sur la <WSD>violence<WSD> et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t002,
,"Malgré les inquiétudes sur la violence et l' <WSD>instabilité<WSD> politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t003,
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le <WSD>gouvernement<WSD> iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t004,bn:00007299n
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des <WSD>sociétés<WSD> pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t005,bn:00021286n
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son <WSD>infrastructure<WSD> en difficulté au cours de deux enchères qui se sont terminées samedi .",d004.s002.t006,bn:00008794n
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en <WSD>difficulté<WSD> au cours de deux enchères qui se sont terminées samedi .",d004.s002.t007,bn:00027041n
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux <WSD>enchères<WSD> qui se sont terminées samedi .",d004.s002.t008,bn:00007085n
,"Malgré les inquiétudes sur la violence et l' instabilité politique , le gouvernement iraquien a réussi à attirer des sociétés pétrolières importantes afin de reconstruire son infrastructure en difficulté au cours de deux enchères qui se sont terminées <WSD>samedi<WSD> .",d004.s002.t009,bn:00068696n
,"Les 10 <WSD>accords<WSD> obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t001,bn:00002086n
,"Les 10 accords obtenus par le Ministère du <WSD>pétrole<WSD> irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t002,bn:00024112n
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les <WSD>sociétés<WSD> pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t003,
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les <WSD>compagnies<WSD> pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t004,bn:00021286n
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de <WSD>Chine<WSD> , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t005,bn:00016756n
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' <WSD>Europe<WSD> sont sur le point de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t006,bn:00031896n
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le <WSD>point<WSD> de jouer un rôle majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t007,
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un <WSD>rôle<WSD> majeur dans la remise en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t008,bn:00036823n
,"Les 10 accords obtenus par le Ministère du pétrole irakien avec les sociétés pétrolières étrangères suggèrent que les compagnies pétrolières de Chine , Russie et d' Europe sont sur le point de jouer un rôle majeur dans la <WSD>remise<WSD> en état de l' industrie_pétrolière d' Irak , invalidée par des dizaines d' années de guerre et de sanctions .",d004.s003.t009,
